order_id,customer_id,country,region,state,city,postal_code,ship_mode,order_date,ship_date
CA-2015-122070,AH-10030,United States,East,New York,Troy,12180.0,Second Class,2015-04-22,2015-04-24
CA-2015-122217,HP-14815,United States,South,Virginia,Virginia Beach,23464.0,Standard Class,2015-11-24,2015-11-29
CA-2015-122336,JD-15895,United States,East,Pennsylvania,Philadelphia,19140.0,Second Class,2015-04-13,2015-04-17
CA-2015-122567,MN-17935,United States,Central,Texas,Dallas,75220.0,Standard Class,2015-02-16,2015-02-21
CA-2015-122588,AR-10540,United States,East,Rhode Island,Woonsocket,2895.0,Second Class,2015-11-25,2015-11-27
CA-2015-122679,AB-10255,United States,West,California,Los Angeles,90008.0,Standard Class,2015-07-22,2015-07-28
CA-2015-122749,NG-18430,United States,Central,Oklahoma,Oklahoma City,73120.0,Standard Class,2015-12-03,2015-12-09
CA-2015-122882,SB-20290,United States,East,Pennsylvania,Philadelphia,19134.0,Standard Class,2015-09-07,2015-09-13
CA-2015-122931,SM-20950,United States,East,Pennsylvania,Philadelphia,19134.0,Standard Class,2015-09-29,2015-10-03
CA-2015-123064,RA-19915,United States,Central,Illinois,Chicago,60653.0,First Class,2015-06-30,2015-07-02
CA-2015-123127,SP-20620,United States,East,New York,Long Beach,11561.0,Standard Class,2015-09-08,2015-09-12
CA-2015-123225,MN-17935,United States,Central,Texas,El Paso,79907.0,First Class,2015-07-11,2015-07-14
CA-2015-123253,DE-13255,United States,East,Ohio,Lakewood,44107.0,Second Class,2015-08-22,2015-08-25
CA-2015-123260,FM-14290,United States,West,California,Los Angeles,90032.0,Standard Class,2015-08-26,2015-08-30
CA-2015-123295,AH-10120,United States,West,Arizona,Tucson,85705.0,Same Day,2015-07-18,2015-07-18
CA-2015-123316,SP-20545,United States,East,New York,Mount Vernon,10550.0,Standard Class,2015-10-13,2015-10-17
CA-2015-123323,LH-16900,United States,West,California,San Francisco,94110.0,Standard Class,2015-11-07,2015-11-12
CA-2015-123344,JD-16060,United States,West,California,San Francisco,94109.0,Standard Class,2015-09-24,2015-09-29
CA-2015-123400,EB-13930,United States,South,Florida,Saint Petersburg,33710.0,Standard Class,2015-02-02,2015-02-09
CA-2015-123477,DW-13195,United States,West,Oregon,Springfield,97477.0,Second Class,2015-01-18,2015-01-21
CA-2015-123498,TC-20980,United States,Central,Texas,Houston,77041.0,First Class,2015-11-07,2015-11-09
CA-2015-123855,MC-18100,United States,West,California,Los Angeles,90036.0,Standard Class,2015-06-18,2015-06-23
CA-2015-123925,RF-19840,United States,South,Georgia,Columbus,31907.0,Second Class,2015-12-17,2015-12-19
CA-2015-124023,PJ-19015,United States,South,Alabama,Mobile,36608.0,First Class,2015-04-07,2015-04-10
CA-2015-124079,RF-19345,United States,West,Arizona,Phoenix,85023.0,Standard Class,2015-12-13,2015-12-17
CA-2015-124247,SH-20635,United States,West,California,Sacramento,95823.0,Standard Class,2015-12-16,2015-12-21
CA-2015-124394,TB-21520,United States,Central,Texas,Beaumont,77705.0,Second Class,2015-10-17,2015-10-22
CA-2015-124429,MH-17785,United States,West,California,San Diego,92105.0,Same Day,2015-05-27,2015-05-27
CA-2015-124464,SS-20515,United States,East,Delaware,Newark,19711.0,Standard Class,2015-07-14,2015-07-20
CA-2015-124478,MA-17560,United States,Central,Michigan,Trenton,48183.0,Standard Class,2015-08-08,2015-08-12
CA-2015-124513,SL-20155,United States,East,New York,New York City,10011.0,Standard Class,2015-09-21,2015-09-25
CA-2015-124618,CS-11860,United States,South,Florida,Lakeland,33801.0,Second Class,2015-05-02,2015-05-04
CA-2015-124646,DV-13465,United States,Central,Minnesota,Minneapolis,55407.0,First Class,2015-06-22,2015-06-24
CA-2015-124688,CC-12610,United States,South,Virginia,Springfield,22153.0,First Class,2015-08-27,2015-08-29
CA-2015-124702,MH-17785,United States,West,Washington,Seattle,98105.0,Standard Class,2015-11-18,2015-11-25
CA-2015-124709,GW-14605,United States,West,California,San Francisco,94122.0,Second Class,2015-07-27,2015-07-29
CA-2015-124723,GZ-14470,United States,Central,Texas,Texas City,77590.0,Standard Class,2015-08-05,2015-08-12
CA-2015-124730,LS-17245,United States,East,New York,Utica,13501.0,Same Day,2015-11-26,2015-11-26
CA-2015-124737,AP-10915,United States,West,Colorado,Denver,80219.0,Standard Class,2015-08-23,2015-08-27
CA-2015-124807,ME-17725,United States,Central,Illinois,Chicago,60610.0,Second Class,2015-07-12,2015-07-15
CA-2015-124856,LD-17005,United States,East,New York,New York City,10011.0,Second Class,2015-09-29,2015-10-03
CA-2015-125136,KD-16495,United States,South,North Carolina,Fayetteville,28314.0,Standard Class,2015-09-28,2015-10-03
CA-2015-125150,PW-19030,United States,West,California,Los Angeles,90036.0,Standard Class,2015-05-16,2015-05-23
CA-2015-125171,AG-10390,United States,East,New York,New York City,10009.0,Same Day,2015-09-03,2015-09-03
CA-2015-125514,BM-11650,United States,Central,Nebraska,Omaha,68104.0,First Class,2015-09-21,2015-09-22
CA-2015-125542,NB-18655,United States,East,Pennsylvania,Philadelphia,19134.0,First Class,2015-12-05,2015-12-07
CA-2015-125556,ML-17410,United States,East,Connecticut,Fairfield,6824.0,Second Class,2015-11-14,2015-11-16
CA-2015-125612,BK-11260,United States,East,New York,New York City,10035.0,Standard Class,2015-08-03,2015-08-08
CA-2015-125682,RB-19645,United States,South,Georgia,Atlanta,30318.0,First Class,2015-11-22,2015-11-25
CA-2015-125731,CL-12565,United States,West,Oregon,Gresham,97030.0,Standard Class,2015-09-10,2015-09-16
CA-2015-125759,NM-18445,United States,West,Nevada,North Las Vegas,89031.0,First Class,2015-02-08,2015-02-09
CA-2015-125829,WB-21850,United States,West,California,Los Angeles,90045.0,Standard Class,2015-11-04,2015-11-11
CA-2015-125997,MW-18220,United States,East,New York,New York City,10011.0,First Class,2015-09-20,2015-09-23
CA-2015-126032,BS-11665,United States,East,Pennsylvania,Philadelphia,19143.0,Standard Class,2015-06-23,2015-06-28
CA-2015-126193,SS-20410,United States,Central,Illinois,Oswego,60543.0,Standard Class,2015-09-07,2015-09-14
CA-2015-126200,JE-15715,United States,Central,Texas,Houston,77070.0,Standard Class,2015-08-25,2015-08-29
CA-2015-126277,LH-16900,United States,East,Ohio,Columbus,43229.0,Second Class,2015-09-13,2015-09-18
CA-2015-126333,ME-18010,United States,Central,Texas,Port Arthur,77642.0,Standard Class,2015-12-23,2015-12-28
CA-2015-126361,VD-21670,United States,West,Utah,Pleasant Grove,84062.0,Second Class,2015-08-04,2015-08-09
CA-2015-126403,RR-19525,United States,East,Massachusetts,Lowell,1852.0,Second Class,2015-09-09,2015-09-12
CA-2015-126480,HG-14965,United States,West,California,San Diego,92024.0,Standard Class,2015-09-20,2015-09-24
CA-2015-126522,LT-16765,United States,West,California,Escondido,92025.0,Second Class,2015-09-01,2015-09-05
CA-2015-126683,PP-18955,United States,West,Washington,Seattle,98115.0,Second Class,2015-09-29,2015-10-01
CA-2015-126760,KM-16720,United States,West,Nevada,North Las Vegas,89031.0,Standard Class,2015-07-26,2015-08-02
CA-2015-126802,ZC-21910,United States,Central,Illinois,Chicago,60610.0,Standard Class,2015-12-29,2016-01-05
CA-2015-126907,SM-20950,United States,Central,Illinois,Chicago,60610.0,Standard Class,2015-11-01,2015-11-08
CA-2015-126963,PS-18760,United States,Central,Texas,El Paso,79907.0,Same Day,2015-06-15,2015-06-15
CA-2015-127012,GM-14680,United States,West,Washington,Seattle,98105.0,Standard Class,2015-08-11,2015-08-15
CA-2015-127131,HR-14830,United States,West,Washington,Seattle,98103.0,Standard Class,2015-11-24,2015-11-30
CA-2015-127159,HL-15040,United States,Central,Wisconsin,Milwaukee,53209.0,First Class,2015-05-12,2015-05-15
CA-2015-127166,KH-16360,United States,Central,Texas,Houston,77070.0,Second Class,2015-05-21,2015-05-23
CA-2015-127187,CP-12085,United States,East,New York,New York City,10024.0,Standard Class,2015-12-04,2015-12-08
CA-2015-127299,JL-15835,United States,South,North Carolina,Charlotte,28205.0,Standard Class,2015-09-19,2015-09-24
CA-2015-127383,CM-11815,United States,Central,Texas,El Paso,79907.0,Standard Class,2015-12-31,2016-01-05
CA-2015-127446,MC-17590,United States,Central,Texas,Arlington,76017.0,Standard Class,2015-11-25,2015-11-30
CA-2015-127488,MS-17365,United States,South,Florida,Boca Raton,33433.0,Second Class,2015-09-22,2015-09-24
CA-2015-127523,BG-11695,United States,East,New York,Watertown,13601.0,Standard Class,2015-05-11,2015-05-18
CA-2015-127558,SS-20410,United States,West,California,Los Angeles,90008.0,First Class,2015-11-15,2015-11-18
CA-2015-127586,CS-12400,United States,West,Washington,Seattle,98115.0,Standard Class,2015-09-26,2015-09-30
CA-2015-127614,NF-18385,United States,South,Virginia,Chesapeake,23320.0,Standard Class,2015-02-11,2015-02-15
CA-2015-127691,EM-14065,United States,East,New York,New York City,10024.0,Standard Class,2015-07-22,2015-07-27
CA-2015-127859,QJ-19255,United States,East,Pennsylvania,Philadelphia,19134.0,Second Class,2015-03-17,2015-03-20
CA-2015-127866,JD-15895,United States,West,California,Riverside,92503.0,First Class,2015-07-20,2015-07-23
CA-2015-127936,CL-12565,United States,East,New York,New York City,10009.0,First Class,2015-09-02,2015-09-04
CA-2015-127964,AP-10720,United States,East,New York,New York City,10035.0,Standard Class,2015-03-03,2015-03-08
CA-2015-128055,AA-10315,United States,West,California,San Francisco,94122.0,Standard Class,2015-03-31,2015-04-05
CA-2015-128062,AD-10180,United States,East,Pennsylvania,Philadelphia,19134.0,Second Class,2015-11-19,2015-11-22
CA-2015-128146,DB-13060,United States,East,New Jersey,Lakewood,8701.0,Standard Class,2015-06-21,2015-06-25
CA-2015-128209,GT-14710,United States,East,New York,Buffalo,14215.0,Standard Class,2015-11-17,2015-11-22
CA-2015-128237,CA-12265,United States,West,California,San Francisco,94110.0,Standard Class,2015-03-25,2015-03-30
CA-2015-128524,MZ-17515,United States,West,Washington,Seattle,98115.0,First Class,2015-11-11,2015-11-13
CA-2015-128538,AS-10240,United States,West,California,Redondo Beach,90278.0,Standard Class,2015-10-11,2015-10-15
CA-2015-128622,SC-20260,United States,West,California,San Francisco,94110.0,Second Class,2015-11-15,2015-11-17
CA-2015-128839,TT-21070,United States,South,Virginia,Chesapeake,23320.0,Standard Class,2015-09-08,2015-09-13
CA-2015-128846,RS-19765,United States,South,South Carolina,Columbia,29203.0,Standard Class,2015-04-07,2015-04-12
CA-2015-128888,PB-19105,United States,Central,Texas,Houston,77095.0,Standard Class,2015-11-15,2015-11-22
CA-2015-128986,GH-14410,United States,West,Arizona,Glendale,85301.0,Second Class,2015-08-03,2015-08-05
CA-2015-129091,RA-19885,United States,South,Georgia,Columbus,31907.0,Standard Class,2015-11-22,2015-11-27
CA-2015-129147,LC-17050,United States,East,Ohio,Medina,44256.0,Standard Class,2015-11-02,2015-11-06
CA-2015-129168,KB-16585,United States,Central,Texas,Houston,77095.0,Standard Class,2015-08-17,2015-08-23
CA-2015-129189,HM-14860,United States,Central,Texas,Dallas,75217.0,Standard Class,2015-07-21,2015-07-25
CA-2015-129364,TB-21250,United States,West,Oregon,Salem,97301.0,Standard Class,2015-12-08,2015-12-13
CA-2015-129574,Dp-13240,United States,West,Utah,Murray,84107.0,First Class,2015-05-26,2015-05-29
CA-2015-129819,KC-16675,United States,South,Kentucky,Henderson,42420.0,Second Class,2015-12-13,2015-12-15
CA-2015-129924,AC-10420,United States,West,California,San Francisco,94122.0,Standard Class,2015-07-12,2015-07-17
CA-2015-129938,EB-13705,United States,East,Pennsylvania,Philadelphia,19140.0,Second Class,2015-12-15,2015-12-17
CA-2015-130092,SV-20365,United States,East,Delaware,Dover,19901.0,First Class,2015-01-11,2015-01-14
CA-2015-130155,TD-20995,United States,South,Virginia,Virginia Beach,23464.0,First Class,2015-05-19,2015-05-22
CA-2015-130274,JS-15940,United States,Central,Wisconsin,Appleton,54915.0,First Class,2015-05-03,2015-05-05
CA-2015-130421,SC-20020,United States,Central,Texas,Houston,77095.0,Standard Class,2015-03-03,2015-03-07
CA-2015-130428,TG-21640,United States,South,Florida,Tampa,33614.0,Same Day,2015-03-31,2015-03-31
CA-2015-130449,VP-21760,United States,West,California,San Francisco,94109.0,First Class,2015-09-06,2015-09-09
CA-2015-130575,CS-11845,United States,Central,Illinois,Chicago,60623.0,First Class,2015-12-14,2015-12-16
CA-2015-130624,TB-21280,United States,East,New York,New York City,10024.0,First Class,2015-06-21,2015-06-24
CA-2015-130673,MC-17590,United States,Central,Texas,San Marcos,78666.0,Second Class,2015-05-20,2015-05-22
CA-2015-130729,AA-10375,United States,West,California,Rancho Cucamonga,91730.0,Standard Class,2015-10-24,2015-10-29
CA-2015-130813,LS-17230,United States,West,California,Los Angeles,90049.0,Second Class,2015-01-06,2015-01-08
CA-2015-130869,CB-12025,United States,Central,Texas,Cedar Hill,75104.0,Standard Class,2015-11-17,2015-11-21
CA-2015-130918,JP-15520,United States,South,Florida,North Miami,33161.0,Second Class,2015-08-22,2015-08-24
CA-2015-130960,KB-16600,United States,Central,Michigan,Taylor,48180.0,Standard Class,2015-12-30,2016-01-04
CA-2015-131002,TB-21400,United States,Central,Oklahoma,Tulsa,74133.0,Second Class,2015-09-07,2015-09-12
CA-2015-131009,SC-20380,United States,Central,Texas,El Paso,79907.0,Standard Class,2015-03-01,2015-03-05
CA-2015-131051,TR-21325,United States,West,California,San Francisco,94122.0,Standard Class,2015-12-01,2015-12-05
CA-2015-131247,GA-14725,United States,West,California,San Francisco,94110.0,Standard Class,2015-03-30,2015-04-04
CA-2015-131310,CL-12565,United States,West,Washington,Seattle,98115.0,Standard Class,2015-07-12,2015-07-18
CA-2015-131387,AI-10855,United States,West,California,San Francisco,94122.0,First Class,2015-04-28,2015-04-30
CA-2015-131450,LR-16915,United States,West,California,San Diego,92024.0,Standard Class,2015-08-08,2015-08-15
CA-2015-131527,TB-21280,United States,South,North Carolina,Jacksonville,28540.0,Standard Class,2015-12-01,2015-12-07
CA-2015-131541,CK-12205,United States,South,Florida,Apopka,32712.0,Same Day,2015-07-28,2015-07-28
CA-2015-131800,AJ-10960,United States,East,New York,New York City,10035.0,Standard Class,2015-12-30,2016-01-04
CA-2015-131905,ND-18460,United States,South,Virginia,Chesapeake,23320.0,First Class,2015-02-06,2015-02-09
CA-2015-131926,DW-13480,United States,Central,Minnesota,Lakeville,55044.0,Second Class,2015-06-01,2015-06-06
CA-2015-131947,JA-15970,United States,West,Oregon,Springfield,97477.0,Standard Class,2015-09-17,2015-09-22
CA-2015-132010,MA-17995,United States,South,Virginia,Richmond,23223.0,First Class,2015-10-13,2015-10-15
CA-2015-132227,SZ-20035,United States,East,New York,New York City,10011.0,Standard Class,2015-11-04,2015-11-10
CA-2015-132451,KF-16285,United States,West,California,San Diego,92105.0,First Class,2015-09-26,2015-09-27
CA-2015-132500,GZ-14470,United States,West,California,San Francisco,94110.0,Standard Class,2015-09-08,2015-09-12
CA-2015-132542,AM-10360,United States,Central,Nebraska,Omaha,68104.0,Second Class,2015-10-06,2015-10-08
CA-2015-132612,FO-14305,United States,South,Virginia,Harrisonburg,22801.0,Second Class,2015-06-09,2015-06-11
CA-2015-132787,MC-18130,United States,West,Washington,Seattle,98115.0,Standard Class,2015-09-19,2015-09-23
CA-2015-132801,JG-15805,United States,Central,Texas,Dallas,75217.0,Standard Class,2015-10-07,2015-10-12
CA-2015-132864,KN-16390,United States,East,Ohio,Columbus,43229.0,Standard Class,2015-12-02,2015-12-07
CA-2015-132913,AS-10090,United States,West,California,San Diego,92037.0,First Class,2015-12-24,2015-12-26
CA-2015-132962,JM-15535,United States,East,Pennsylvania,Philadelphia,19143.0,First Class,2015-09-13,2015-09-16
CA-2015-132983,DS-13180,United States,East,New York,Jamestown,14701.0,Standard Class,2015-04-28,2015-05-03
CA-2015-133158,DW-13195,United States,West,California,Los Angeles,90045.0,Second Class,2015-08-19,2015-08-21
CA-2015-133228,MS-17710,United States,Central,Michigan,Detroit,48205.0,Standard Class,2015-04-04,2015-04-09
CA-2015-133270,BM-11785,United States,East,New York,Rochester,14609.0,First Class,2015-06-06,2015-06-09
CA-2015-133305,MH-17455,United States,East,New York,New York City,10011.0,Standard Class,2015-07-11,2015-07-15
CA-2015-133354,SA-20830,United States,West,California,Moreno Valley,92553.0,First Class,2015-02-22,2015-02-24
CA-2015-133389,TB-21280,United States,West,Arizona,Phoenix,85023.0,Same Day,2015-06-22,2015-06-22
CA-2015-133424,Dl-13600,United States,West,Washington,Seattle,98105.0,Standard Class,2015-03-30,2015-04-04
CA-2015-133543,KM-16660,United States,West,California,San Jose,95123.0,Standard Class,2015-12-22,2015-12-26
CA-2015-133592,KM-16375,United States,East,Rhode Island,Providence,2908.0,Standard Class,2015-12-31,2016-01-07
CA-2015-133634,SR-20740,United States,South,Virginia,Arlington,22204.0,Standard Class,2015-11-05,2015-11-10
CA-2015-133690,BS-11755,United States,West,Colorado,Denver,80219.0,First Class,2015-08-03,2015-08-05
CA-2015-133704,MA-17995,United States,West,California,Los Angeles,90004.0,Standard Class,2015-09-20,2015-09-26
CA-2015-133753,CW-11905,United States,Central,Texas,Huntsville,77340.0,Second Class,2015-06-09,2015-06-13
CA-2015-133809,MS-17530,United States,East,Ohio,Fairfield,45014.0,Second Class,2015-11-18,2015-11-23
CA-2015-133830,RL-19615,United States,West,California,Los Angeles,90045.0,Standard Class,2015-12-05,2015-12-10
CA-2015-133851,CM-12445,United States,West,California,San Francisco,94122.0,Standard Class,2015-06-09,2015-06-16
CA-2015-134061,LL-16840,United States,East,New York,Rochester,14609.0,Standard Class,2015-04-29,2015-05-04
CA-2015-134103,MV-18190,United States,Central,Michigan,Detroit,48234.0,Standard Class,2015-01-30,2015-02-04
